feature,chi2,pval,mean_spam,mean_ham,spam_minus_ham
gentleman,0.5381416986016654,0.4632038887380503,0.0,0.0002666708119928967,-0.0002666708119928967
slots,0.5380925390454607,0.46322431688474086,0.0,0.00026664645145959404,-0.00026664645145959404
law,0.5375266287444902,0.46345958309188184,0.0010292948268742818,0.0005662199575690688,0.00046307486930521294
rly,0.5373576006187565,0.4635298901819852,0.0,0.0002662822599696514,-0.0002662822599696514
spreadsheets,0.5368298361438968,0.46374952277183135,0.0,0.0002660207314885515,-0.0002660207314885515
maruti,0.5364739895339763,0.4638977043050845,0.0,0.0002658443952100973,-0.0002658443952100973
instructed,0.5364010194441957,0.4639280998165731,0.0002123918157022024,4.9967989815912005e-05,0.0001624238258862904
wolak,0.5363375848730981,0.46395452591223385,0.0,0.00026577680122551943,-0.00026577680122551943
wylie,0.5361171492096216,0.46404637548639893,0.0,0.0002656675665062545,-0.0002656675665062545
quotation,0.5358013793433795,0.46417799879068355,0.0002567161415890514,7.072306293444195e-05,0.00018599307865460943
accounts,0.5357152467655615,0.4642139120327482,0.0007972544897661283,0.00040237776095608074,0.0003948767288100476
versus,0.5356911109139949,0.4642239763452457,0.0,0.0002654564474301263,-0.0002654564474301263
argentina,0.5356825658161953,0.46422753961495866,5.853463796180454e-06,0.00027833139392409396,-0.0002724779301279135
pure,0.5356219946816753,0.4642527987736007,0.00038097330464514526,0.00013659820099700076,0.0002443751036481445
bridge,0.5354838344559013,0.46431042206616824,1.9634139020859256e-05,0.00030730145253839934,-0.0002876673135175401
drug,0.5354230091330829,0.4643357944578015,0.000712287175991022,0.0003445120970760375,0.00036777507891498455
lotus,0.5351774089922544,0.46443826546654143,3.514417192949262e-05,0.00033823247004920144,-0.0003030882981197088
young,0.5349490758889708,0.4645335645849926,0.0007341580720762358,0.0003594127570337031,0.00037474531504253265
jen,0.5344446909584819,0.4647441898218877,0.0,0.0002648387963124291,-0.0002648387963124291
paso,0.5342773974807051,0.4648140833005068,0.0,0.0002647558956792396,-0.0002647558956792396
intend,0.5339388522851265,0.4649555753478476,0.0005147616712138995,0.00021658559297300234,0.0002981760782408972
powerisk,0.5337769023216509,0.4650232852723045,0.0,0.0002645078802386774,-0.0002645078802386774
phelim,0.5337382034184353,0.4650394672920166,0.0,0.0002644887033788084,-0.0002644887033788084
norberto,0.5337062215208295,0.4650528412621707,0.0,0.00026447285506483125,-0.00026447285506483125
bcc,0.533698398167977,0.4650561128716586,0.0,0.0002644689782794733,-0.0002644689782794733
courses,0.5336773634027565,0.4650649094791427,0.00025499049293592225,0.0007043413225766052,-0.000449350829640683
docket,0.5334315020723496,0.4651677468720882,0.00011505056154039208,1.2832055487042778e-05,0.0001022185060533493
trisha,0.5334143060849107,0.4651749408656273,0.0,0.00026432819924921243,-0.00026432819924921243
diet,0.533159509027858,0.46528155682921357,0.0005194534853746205,0.000219656575878054,0.0002997969094965665
chapters,0.5330728602822317,0.46531782258261356,2.6228149913467775e-05,0.00031949394254483245,-0.0002932657926313647
enclosed,0.5327413133898131,0.4654566291401381,0.00018668412014794723,0.0005982210886155252,-0.00041153696846757794
scenario,0.5323187959200103,0.4656336177242114,8.68953208461569e-06,0.0002827782162708349,-0.0002740886841862192
story,0.532225805617804,0.46567258493590347,0.00028380609855133306,0.0007467472265598613,-0.0004629411280085283
merit,0.532203988885266,0.465681727905243,0.0,0.0002637284384961675,-0.0002637284384961675
various,0.5318599290776803,0.46582595467730414,0.0003268227239691672,0.0008100118177424792,-0.000483189093773312
counter,0.5317771392010467,0.46586067011458365,0.0003383934216957906,0.00011346754862063773,0.00022492587307515284
waters,0.5317008022268412,0.46589268339009315,0.0,0.00026347908930963396,-0.00026347908930963396
obliged,0.5314835279496349,0.46598382051530673,0.00011113234758369659,1.1730121612937248e-05,9.940222597075934e-05
skeptical,0.5309507375521334,0.4662074237609358,7.744960444232023e-05,3.061010363047547e-06,7.43885940792727e-05
fujita,0.5308917630192223,0.466232184946626,0.0,0.0002630781779084352,-0.0002630781779084352
upload,0.5308780309788261,0.46623795081551067,0.0003262381889080585,0.00010700381185779866,0.00021923437705025984
yrs,0.5307844670622106,0.46627723987909897,0.0005192718221123597,0.000220007626673083,0.0002992641954392767
freely,0.5305448683573739,0.4663778755812569,0.0002714603334357415,7.855486870612507e-05,0.0001929054647296164
ordinator,0.5304702794650081,0.4664092113370454,0.0,0.0002628693158894985,-0.0002628693158894985
61,0.5303125876019232,0.466475470823397,0.0005826313404436248,0.0002602626805303637,0.0003223686599132611
thomas,0.5302848370421955,0.4664871327049098,0.0003744883147533052,0.0008780380895960077,-0.0005035497748427025
evaluations,0.5300726124256526,0.46657633331631276,0.0,0.00026267225590963954,-0.00026267225590963954
central,0.5298673678927027,0.4666626261054311,0.00030217734193942896,0.0007725628085036982,-0.00047038546656426924
rdi,0.5292206705682947,0.4669346901203708,0.0,0.0002622500845234365,-0.0002622500845234365
117,0.5290371853930445,0.46701192818973436,0.0001917200539204738,4.154294284572773e-05,0.0001501771110747461
ends,0.5287486221040352,0.46713344032322435,0.0007766427047107362,0.000390085960661093,0.00038655674404964316
pamela,0.5285384771229737,0.4672219629177139,0.0,0.00026191203028888685,-0.00026191203028888685
handed,0.5284963476555781,0.4672397129965711,2.7505866343937685e-05,0.0003197640411125198,-0.0002922581747685821
jody,0.5283301868488677,0.46730973077387994,0.00013202354138065178,1.854887810545659e-05,0.00011347466327519519
openings,0.5281749048168117,0.4673751796044404,0.0,0.0002617318656178452,-0.0002617318656178452
inquire,0.5280906898929351,0.46741068096340277,0.0,0.0002616901337427826,-0.0002616901337427826
warren,0.5276098087958753,0.4676134824793483,0.00013677212513684198,2.022093337470434e-05,0.00011655119176213764
root,0.5274090644335995,0.46769818397725815,0.00018619263491932925,3.9327174692684836e-05,0.00014686546022664443
14,0.5272827107080921,0.46775150993106696,0.0017292713364141965,0.0026173800143049347,-0.0008881086778907382
shy,0.5272486424086852,0.467765889685974,0.0003352993159112962,0.00011238555074781377,0.00022291376516348242
google,0.5266433609784156,0.46802148890038464,9.603302104852214e-05,0.00044538925340173723,-0.0003493562323532151
yun,0.5265242028862164,0.46807183358830295,0.0,0.00026091387655412116,-0.00026091387655412116
enables,0.5262098194035919,0.4682047033994374,0.00026813789000904064,7.73605315861662e-05,0.00019077735842287444
arriving,0.5260626884546818,0.46826690706149054,0.0,0.00026068517762868284,-0.00026068517762868284
ainsley,0.5259263535661679,0.46832455824208363,0.0,0.000260617618219112,-0.000260617618219112
economist,0.5252998818371989,0.4685896175348442,4.604370551114753e-05,0.0003542605100418955,-0.00030821680453074795
compensation,0.5252649875028255,0.4686043883653167,0.0007625281348821408,0.00038133189844288373,0.00038119623643925705
greedy,0.5250000075473334,0.46871657925009746,8.845252806107875e-05,5.760110350854739e-06,8.269241771022401e-05
qian,0.5249840711107298,0.4687233280158374,0.0,0.0002601506794404013,-0.0002601506794404013
hide,0.5249739205857957,0.4687276266438427,0.0002835774793046287,8.530921023999305e-05,0.00019826826906463562
tick,0.524896883983352,0.4687602528053104,0.0,0.0002601074747192032,-0.0002601074747192032
ports,0.5248675768689288,0.4687726657683581,0.00017085496644399088,3.3204922149761013e-05,0.00013765004429422986
arfsten,0.5246692258538832,0.4688566907927527,0.0,0.0002599946609781384,-0.0002599946609781384
theatre,0.5245357864575303,0.46891323172546584,0.0,0.0002599285364011548,-0.0002599285364011548
implications,0.5240621311277291,0.46911401750006543,3.910965978533713e-05,0.00034034332435545987,-0.0003012336645701227
valery,0.5240002333125221,0.4691402666289741,0.0,0.00025966314832136873,-0.00025966314832136873
discloses,0.5238881425940515,0.46918780717562336,7.985485027594481e-05,3.7697652021477535e-06,7.608508507379706e-05
entitled,0.5237139611269772,0.4692616973813637,0.0006927623741344212,0.000334321200023911,0.0003584411741105102
prosze,0.52337959535224,0.46940359248413066,0.0,0.0002593555973004162,-0.0002593555973004162
regional,0.5231325345011578,0.46950848228408026,1.8221802627199187e-05,0.0002982385623081807,-0.0002800167596809815
clearly,0.5225497893190767,0.46975603653049713,8.547349734597093e-05,0.00042478257241173326,-0.00033930907506576235
basket,0.5216271271830121,0.47014842000717205,4.482305517605526e-05,0.00035007368936238186,-0.0003052506341863266
authority,0.5216175323843705,0.4701525031915751,6.205716685817019e-05,0.0003822590115762199,-0.0003202018447180497
accommodate,0.5214360175207057,0.47022975983880966,0.0,0.0002583924764721039,-0.0002583924764721039
dolores,0.5212996695327661,0.4702878059448836,0.0,0.00025832491057124193,-0.00025832491057124193
ownership,0.5212447376089333,0.4703111948434745,0.00037815871513647854,0.00013714346637249135,0.0002410152487639872
meaningful,0.5210596869021558,0.4703899994778866,7.510962871534549e-06,0.0002746609061993291,-0.00026714994332779457
arranging,0.5207636184237117,0.47051612578481106,0.0,0.00025805927573028327,-0.00025805927573028327
magazines,0.5206050970954784,0.4705836788925172,0.00011442860598571466,1.3182959378892708e-05,0.00010124564660682196
planet,0.520279990736582,0.47072227035560443,0.00025609318612132754,7.201125377308322e-05,0.00018408193234824432
tough,0.5201845408237513,0.4707629727500958,7.240813367422421e-05,0.00040031018858215507,-0.0003279020549079309
kalotay,0.5200440275464688,0.4708229016986445,0.0,0.00025770268956713024,-0.00025770268956713024
australian,0.5198961958989828,0.47088596522020343,1.6878123080929458e-05,0.0002938498048980479,-0.00027697168181711843
punit,0.5195260566026206,0.4710439227837794,0.0,0.00025744601417374664,-0.00025744601417374664
challenges,0.5192114975564793,0.4711782286049083,5.6433437856467467e-05,0.00037065436934681766,-0.00031422093149035017
clarify,0.5191854728271031,0.47118934303148163,0.0,0.0002572772412423702,-0.0002572772412423702
credited,0.5189978935625973,0.4712694653549395,0.00025666254761337186,7.242569359036553e-05,0.00018423685402300634
ronnie,0.518720717022502,0.4713878983927764,0.0,0.0002570469360864728,-0.0002570469360864728
mathematical,0.5183221652659817,0.4715582773456596,0.00010967169670933733,0.00046436664146311485,-0.0003546949447537775
herring,0.5183072867022982,0.4715646397854776,0.00021998713563799025,5.497284779115787e-05,0.0001650142878468324
recommend,0.5183050156894249,0.4715656109386418,0.00016104286384553812,0.0005491779887433427,-0.0003881351248978046
wendy,0.5183019592923375,0.4715669179507329,5.470378293314809e-05,0.0003669761790897816,-0.00031227239615663353
youyi,0.5181995512838437,0.4716107142377959,0.0,0.0002567886775440256,-0.0002567886775440256
chambers,0.5180614484271349,0.47166978635572077,0.00017651895988757735,3.597916867821872e-05,0.00014053979120935863
foremost,0.5178599839518375,0.4717559822131292,7.408120833440645e-05,2.6781194150645046e-06,7.140308891934194e-05
exploratory,0.5169820816417132,0.47213188688625496,0.0,0.00025618537246863897,-0.00025618537246863897
churn,0.5167953866611127,0.4722118893228726,0.0,0.000256092857612048,-0.000256092857612048
precision,0.5165728293794325,0.4723072880976864,0.00023635550204789002,6.28117352254781e-05,0.0001735437668224119
rely,0.5164109587906864,0.47237669321126474,0.0003118520017903135,0.0001011406161887087,0.0002107113856016048
mastercard,0.5162492993609987,0.47244602425099136,0.00019227697859284176,4.276524142090839e-05,0.00014951173717193337
tholan,0.5156288817781618,0.4727122562324022,0.0,0.0002555148076204964,-0.0002555148076204964
weldon,0.5153598057081278,0.4728277969393472,0.0,0.0002553814696274171,-0.0002553814696274171
gerry,0.5152591625782337,0.4728710246365242,0.0,0.00025533159691686503,-0.00025533159691686503
lovely,0.5152560308114036,0.4728723698788352,0.0002066371213778487,0.0006194359608150984,-0.00041279883943724967
paleologo,0.5149523987961588,0.47300282364567947,0.0,0.0002551795831497319,-0.0002551795831497319
gain,0.5149241702613536,0.4730149548350995,0.000762879828782791,0.00038439350080746496,0.0003784863279753261
stake,0.5148491747224481,0.47304718655281597,0.00017039767366685692,3.370216203623025e-05,0.00013669551163062666
queen,0.5145478694374648,0.47317671793426086,0.0,0.0002549791226151956,-0.0002549791226151956
traditionally,0.5142349201529649,0.4733113159062865,0.00012846999008311863,1.8043368919882544e-05,0.00011042662116323608
hosting,0.5140713133042227,0.4733817071081403,0.0003880442618198387,0.0001439161285386068,0.0002441281332812319
transferring,0.5139019386855869,0.4734545977393678,0.00015194458319605958,2.6518870839477036e-05,0.00012542571235658255
remains,0.513786704708527,0.473504199256493,0.000120918679632931,0.0004808891466851233,-0.0003599704670521923
zhendong,0.5131723118424596,0.4737688018161691,0.0,0.0002542974786137064,-0.0002542974786137064
smiles,0.5130840741097287,0.47380682312799316,0.0,0.0002542537532753859,-0.0002542537532753859
oc,0.5128512523881261,0.4739071688954889,0.0,0.00025413838076715874,-0.00025413838076715874
wd,0.5123402546202447,0.474127528930425,0.0001333554271824959,1.982482659733319e-05,0.00011353060058516272
wichai,0.5122345842657463,0.47417311840489573,0.0,0.0002538327969602311,-0.0002538327969602311
1188,0.5121475856852596,0.4742106576335343,0.0,0.0002537896856715857,-0.0002537896856715857
pete,0.5117998998116344,0.4743607296060244,0.00013055562411491304,0.0004958481622698546,-0.00036529253815494153
unit,0.5116633196197907,0.47441970292311186,0.0004498126729126317,0.0009722959955409313,-0.0005224833226282996
workspace,0.5108642200733102,0.47476498097394626,0.00016001000618712366,2.9822650141788414e-05,0.00013018735604533523
retention,0.5107042872048957,0.4748341343922604,1.1517178591623015e-05,0.000278064010213612,-0.000266546831621989
duane,0.510621813305057,0.4748698016982321,0.00010482124489140142,0.0004519827983908845,-0.0003471615534994831
penn,0.5105072986697978,0.4749193328064597,0.0,0.00025297685761635177,-0.00025297685761635177
bbo,0.5104649741723671,0.47493764157961005,0.0,0.00025295588412902246,-0.00025295588412902246
enthusiastic,0.5100611142844913,0.4751124013752752,0.0,0.00025275575534414836,-0.00025275575534414836
stuart,0.5099118344162499,0.4751770247785617,0.0,0.0002526817811775272,-0.0002526817811775272
chicken,0.5098237438793778,0.4752151659608813,0.0,0.0002526381287806629,-0.0002526381287806629
earliest,0.5097823618760665,0.4752330851368697,8.451284480352982e-05,0.000416387083462906,-0.0003318742386593762
mathworks,0.5093615497658892,0.4754153669773281,0.0,0.0002524090930455348,-0.0002524090930455348
azurix,0.5092389725602061,0.47546848472942826,0.0,0.00025234835112002287,-0.00025234835112002287
van,0.5088442365615872,0.4756396056832578,0.00011366761523400336,0.0004660343303790634,-0.00035236671514506004
accumulated,0.5085877742488389,0.47575083765793247,0.00015488575691627337,2.7971898541999622e-05,0.00012691385837427374
noting,0.5085422375021964,0.47577059212604556,0.00013134332580460968,1.9320942989615997e-05,0.00011202238281499369
taylor,0.5085408686416163,0.4757711859772821,0.00010799380519743647,0.0004562690314968511,-0.00034827522629941464
pana,0.5085120427627055,0.47578369175575075,0.0,0.00025198812822730695,-0.00025198812822730695
outage,0.5084852126032388,0.47579533219458614,0.0,0.00025197483280636214,-0.00025197483280636214
inherited,0.5083652605218195,0.4758473798496986,0.00014817234263429525,2.5426711935225074e-05,0.00012274563069907018
founded,0.5081382680672842,0.47594589807387777,0.00011824730778289923,1.494359350724606e-05,0.00010330371427565317
direct,0.5080621936304616,0.4759789229770425,0.0017908996320331002,0.0011609028806852933,0.000629996751347807
ip,0.5077321012934968,0.47612226355963083,0.0004854072290341157,0.0002034173629121577,0.000281989866121958
locally,0.5074766237648903,0.4762332513530755,0.00019858070836687683,4.6225883860383766e-05,0.00015235482450649308
jacob,0.5073215386953246,0.4763006459232786,0.0,0.00025139818567657314,-0.00025139818567657314
wells,0.5072929423712891,0.4763130745852786,0.0004256122870328287,0.0001670954699530805,0.0002585168170797482
34748,0.5071854224373772,0.47635981010424133,0.0,0.00025133073460722365,-0.00025133073460722365
unnecessarily,0.5071434095619289,0.47637807380284214,0.0,0.0002513099155410946,-0.0002513099155410946
kerala,0.5069613863592073,0.47645721550198594,0.0,0.00025121971573796196,-0.00025121971573796196
txu,0.5068906635577695,0.47648797077877814,0.0,0.0002511846697511247,-0.0002511846697511247
capabilities,0.5064068047069796,0.47669847359835127,4.6868727639022426e-05,0.00034622005552614087,-0.00029935132788711844
thts,0.5062310146626137,0.4767749885866005,0.0,0.000250857787246092,-0.000250857787246092
recruitment,0.5059453754175615,0.4768993596047769,0.0,0.0002507162415349662,-0.0002507162415349662
activity,0.5058985124740842,0.47691976938445335,0.0006224493981539053,0.000291766391135031,0.0003306830070188743
worthy,0.5051369457143757,0.477251647116684,0.00014118419360508317,2.3020588343378895e-05,0.00011816360526170428
energycast,0.5050839927915656,0.47727473709222157,0.0,0.00025028939186896214,-0.00025028939186896214
chicago,0.5048757727201502,0.4773655485470648,0.00024572300229114025,0.0006731229609865562,-0.000427399958695416
citizens,0.5048599644590469,0.4773724441879469,0.00016035886891412675,3.035112946386856e-05,0.0001300077394502582
desks,0.5047807122778082,0.47740701682642894,0.0,0.0002501391042010943,-0.0002501391042010943
neale,0.5047324460630953,0.4774280742781579,0.0,0.0002501151863543584,-0.0002501151863543584
vacations,0.5045901260867334,0.4774901740678449,0.00023700465649715842,6.429711807757004e-05,0.00017270753841958837
forever,0.5043172292866931,0.47760928651412415,0.0008726472748483696,0.0004644049420751921,0.0004082423327731775
gn,0.5042805569978895,0.4776252967216503,0.0,0.0002498912571842862,-0.0002498912571842862
bold,0.5039597996290591,0.47776536873448405,9.86019510295122e-05,0.00043777927435893397,-0.0003391773233294218
barkley,0.5038093517334292,0.4778310911485798,0.0,0.0002496577560621552,-0.0002496577560621552
appt,0.503615586926796,0.477915758084701,0.0,0.0002495617378229911,-0.0002495617378229911
exe,0.5033066187371108,0.4780508146468231,0.0,0.0002494086316834048,-0.0002494086316834048
preparing,0.5031019472290535,0.4781403152314957,2.991863153868636e-05,0.00031182419087978587,-0.0002819055593410995
flows,0.5027422651487968,0.47829766654276706,3.9072382804261185e-05,0.0003294952646913651,-0.0002904228818871039
given,0.502206258971073,0.4785323119579079,0.00110004645719976,0.0018184195720733595,-0.0007183731148735996
stated,0.5018990065921721,0.47866690151336366,0.0007095878143104213,0.00035134976116098427,0.00035823805314943704
sensible,0.5016805193156112,0.47876264584231765,0.0003338897565202995,0.00011509208417472316,0.00021879767234557636
ming,0.5010478750264381,0.4790400565228151,0.0,0.0002482893335116146,-0.0002482893335116146
improving,0.5010380482657532,0.47904436757088886,0.00046673353381286223,0.00019315387045713018,0.00027357966335573203
indices,0.5009202077861841,0.4790960697105494,0.0003020306981671674,9.7857319443293e-05,0.0002041733787238744
henderson,0.5009181555431685,0.4790969702065798,0.0,0.00024822505230087644,-0.00024822505230087644
forum,0.5008863709788022,0.4791109171901048,0.00028080080810513673,0.0007231372918492532,-0.0004423364837441165
chen,0.5006485319900702,0.4792153013986661,8.049155470868325e-06,0.0002656898714704162,-0.0002576407159995479
92,0.5005906846169794,0.4792406954277879,0.0003268436249672373,0.00011135429665115871,0.0002154893283160786
trigger,0.5004451140921821,0.47930460819590825,0.0,0.0002479906412746194,-0.0002479906412746194
vicky,0.5003676351027,0.4793386310493013,0.0,0.0002479522473254213,-0.0002479522473254213
hamilton,0.5001206316624268,0.4794471224802187,0.00010129867619901168,0.0004403529034998138,-0.0003390542273008021
czy,0.5000709894351969,0.47946893170810667,0.0,0.00024780524749018685,-0.00024780524749018685
narg,0.4999901141968529,0.479504465954952,0.0,0.00024776517056335635,-0.00024776517056335635
geeee,0.49976201181825475,0.4796047107900113,0.0,0.0002476521366790162,-0.0002476521366790162
rachel,0.49967032926730937,0.47964501246214997,0.0,0.00024760670429499964,-0.00024760670429499964
vs,0.4990836204276854,0.479903048363271,0.00011664971411828404,0.0004657731307108931,-0.00034912341659260905
buns,0.49873054195635536,0.4800584426984752,0.0,0.0002471410019605329,-0.0002471410019605329
recovery,0.49841400897595844,0.48019782299502034,5.414254266648726e-06,0.000258897909253343,-0.00025348365498669426
skill,0.49834216962766414,0.4802294655506788,0.0,0.00024694854788288607,-0.00024694854788288607
cool,0.4982299439988361,0.4802789035975019,0.0013872244522559489,0.0021718862082142545,-0.0007846617559583056
miles,0.49810918946363486,0.48033210814748517,3.6974936532190844e-05,0.00032310587638605787,-0.00028613093985386704
graphs,0.4980697074717922,0.48034950604226834,0.0,0.00024681353194836087,-0.00024681353194836087
cocoa,0.4978773947825171,0.48043426415709867,0.0,0.0002467182332916339,-0.0002467182332916339
nyu,0.49757145524519397,0.48056915166041037,0.0,0.0002465666279708594,-0.0002465666279708594
funeral,0.4972952281920652,0.48069099240895974,0.0,0.00024642974637862497,-0.00024642974637862497
involve,0.49697366223284833,0.4808328954953164,0.0006217181722990163,0.00029341126957083987,0.0003283069027281764
ii,0.49691026230038127,0.4808608812130907,0.0001287930910121445,0.0004847880578946797,-0.0003559949668825352
mccarty,0.4967727542929564,0.4809215885745932,0.0,0.00024617083959016674,-0.00024617083959016674
combined,0.49659963379885463,0.4809980361067372,0.0003966557216109071,0.00015173141311264056,0.0002449243084982665
mode,0.4965426122703824,0.48102322036364353,0.0001311323672142436,0.0004884443728965405,-0.00035731200568229685
resend,0.4963728138997836,0.4810982267137336,0.0,0.0002459726530722416,-0.0002459726530722416
acquaintance,0.4962544166998286,0.48115053858693535,0.00018908987208113447,4.295986719098663e-05,0.00014613000489014784
successfully,0.49594409147261,0.48128769505218216,0.0004883208546949627,0.0002075232163748618,0.0002807976383201009
teasing,0.4956378146956558,0.4814231251539913,0.0,0.00024560843146464605,-0.00024560843146464605
ekrapels,0.49537859738445617,0.48153779531099705,0.0,0.00024547997888228756,-0.00024547997888228756
old,0.495138400342667,0.4816440915111321,0.001897186603809056,0.0012526925159869042,0.0006444940878221519
spell,0.49495082589547446,0.4817271270488427,0.0,0.00024526800093928374,-0.00024526800093928374
searches,0.49490709096644003,0.48174649102778655,0.0001254038392131006,1.7967360941826472e-05,0.00010743647827127413
gather,0.4945725389268776,0.4818946588642836,0.0,0.0002450805445623774,-0.0002450805445623774
andrea,0.49430651521287877,0.4820125300503205,3.685251920771789e-05,0.00032094838758564163,-0.00028409586837792376
compromised,0.4939289107545746,0.48217992242902996,0.00029499952548201185,9.498998653870806e-05,0.0002000095389433038
evolution,0.4936913679153827,0.4822852743605691,0.0,0.00024464388895707766,-0.00024464388895707766
allocation,0.49362577811171937,0.48231437057295745,0.00012379569757354624,0.0004747210241375537,-0.0003509253265640075
hav,0.49313986770388807,0.4825300146600182,0.00033171125847786427,0.0007927158547441912,-0.0004610045962663269
kerr,0.49286297903740467,0.4826529671323928,0.0,0.0002442333890175445,-0.0002442333890175445
indicate,0.49265392532523644,0.4827458316428068,0.0005628429577627691,0.00025573468014901174,0.00030710827761375734
cecil,0.49258765779966124,0.48277527472056647,0.0,0.0002440969562931919,-0.0002440969562931919
accidentally,0.4925859756248607,0.4827760221598649,0.0,0.00024409612270805787,-0.00024409612270805787
wasnt,0.49257232220171804,0.48278208884423557,0.0,0.00024408935688885935,-0.00024408935688885935
engagement,0.4924148340429167,0.482852075310506,5.590600064208094e-05,0.0003559352947657252,-0.0003000292941236443
prospects,0.49235647271078703,0.48287801485712845,0.00045856631047717217,0.00018975779516290121,0.00026880851531427096
onwards,0.4923110499932449,0.48289820523525684,0.0,0.00024395988602242071,-0.00024395988602242071
egf,0.49230833559997367,0.4828994118258946,0.0,0.00024395854093160245,-0.00024395854093160245
informational,0.49160690601319257,0.4832113748338541,0.0001969366167529779,4.681464577968494e-05,0.00015012197097329297
spend,0.49114805323481087,0.4834156307102999,0.0004125182288063867,0.000906373026799685,-0.0004938547979932983
falls,0.4905047125269755,0.4837022501132092,0.0,0.00024306477330375396,-0.00024306477330375396
enroll,0.4904966904049014,0.48370582587551436,0.0,0.0002430607980202683,-0.0002430607980202683
ross,0.49042561133920554,0.48373751039933743,5.7580512675773675e-05,0.000357995149822133,-0.0003004146371463593
972,0.49016705863973997,0.48385279288389105,0.0,0.00024289745224962339,-0.00024289745224962339
linear,0.48920836607993945,0.4842806468449118,0.0,0.00024242238160552008,-0.00024242238160552008
cold,0.488978698311533,0.484383237747241,0.00017616046086742083,0.0005566754368902596,-0.0003805149760228388
transmitted,0.4889243142691734,0.48440753595196206,0.0,0.00024228162253180053,-0.00024228162253180053
leases,0.48871034987583317,0.48450315247409304,8.650201838798622e-05,6.413925956305333e-06,8.008809243168089e-05
apparently,0.48865774982770693,0.4845266631834264,0.00011945348351908517,0.00046479689992320433,-0.00034534341640411916
overtime,0.48845468767770095,0.4846174438027897,0.0,0.000242048903705501,-0.000242048903705501
castaneda,0.4884252722053207,0.48463059656282037,0.0,0.0002420343271582362,-0.0002420343271582362
lik,0.48822708797508463,0.4847192275275055,0.0,0.00024193611891728677,-0.00024193611891728677
soaring,0.4879235827086761,0.4848550115472642,6.935187102021734e-05,2.4304873414826207e-06,6.692138367873473e-05
mmm,0.48776401596914765,0.4849264246839786,1.7426451519317197e-05,0.0002789743496710142,-0.000261547898151697
jordan,0.4877148675362417,0.4849484242710085,0.0004590747402539742,0.00019094667268347495,0.00026812806757049924
steady,0.4872678582067743,0.4851485881930159,0.00012294247830480534,1.7509814879340666e-05,0.00010543266342546467
somethin,0.48715176568454466,0.48520059498127943,0.0,0.00024140325356023027,-0.00024140325356023027
avistar,0.48709498974303045,0.4852260326570347,0.0,0.0002413751188022946,-0.0002413751188022946
dp,0.48679168515870463,0.4853619614409531,0.0,0.00024122481920649388,-0.00024122481920649388
assigned,0.4867412642669966,0.48538456413786646,1.1970371335937506e-05,0.00026711222266531334,-0.0002551418513293758
detection,0.48617618431869974,0.48563799752045467,0.00014923078804548727,2.71922781845421e-05,0.00012203850986094517
kitchen,0.48603923367700946,0.48569945163092954,1.405650393624374e-05,0.0002711335356871717,-0.000257077031750928
celebrate,0.48601244562459134,0.4857114737868504,0.00011100341142261625,0.00044922520368282894,-0.0003382217922602127
19104,0.48583627596646756,0.485790548879527,0.0,0.00024075137560280855,-0.00024075137560280855
sun,0.4852373901199483,0.48605952273610464,0.00048761581215874146,0.001006478207504684,-0.0005188623953459424
poker,0.4847829715441256,0.48626377745964167,0.0004636315801341904,0.0001943249713302906,0.00026930660880389984
racicot,0.4845655215289014,0.48636156845458556,0.0,0.00024012166577249826,-0.00024012166577249826
iam,0.4844143309734872,0.4864295806358584,0.0,0.0002400467447836904,-0.0002400467447836904
manuals,0.48432708770496946,0.4864688336756644,0.00018425867699023706,4.1802189774360476e-05,0.0001424564872158766
thnk,0.48428416173424726,0.48648814912449856,0.0,0.00023998224070081626,-0.00023998224070081626
numerical,0.4842824095460545,0.4864889375856428,0.0,0.00023998137242123616,-0.00023998137242123616
phillip,0.4842694707035572,0.4864947599564592,0.0,0.0002399749607054298,-0.0002399749607054298
weil,0.48415688464216017,0.48654542761505093,0.00015418353069052295,2.926520043032296e-05,0.00012491833026019998
ehronline,0.4841013307206229,0.48657043204107286,0.0,0.00023989164059495682,-0.00023989164059495682
son,0.4835819473352978,0.48680430587932033,0.0006702122308582652,0.00032934728638471685,0.0003408649444735484
alternatively,0.48339138197070475,0.4868901625401244,1.1178829534158624e-05,0.00026377924950036596,-0.00025260041996620733
minor,0.48297757915127354,0.48707668230528145,7.495951959848576e-05,0.00038547630324188917,-0.0003105167836434034
thur,0.4829457514601032,0.48709103340155857,0.0,0.0002393190046878609,-0.0002393190046878609
implied,0.4827645946167327,0.48717273032463926,7.070296556261387e-05,0.0003777917056379768,-0.00030708874007536293
bharati,0.4825620491636437,0.4872640998586403,0.0,0.0002391288647986342,-0.0002391288647986342
template,0.4824802419746511,0.4873010116587865,2.2070284593960743e-05,0.00028580855048870597,-0.0002637382658947452
machine,0.4822150441554537,0.4874207021032565,0.0007989843126990513,0.00041896450296842534,0.00038001980973062597
supports,0.48176870278544814,0.48762225737453835,3.039798133780345e-05,0.00030204736835525076,-0.00027164938701744733
east,0.4811315888076914,0.4879102000265043,0.00017625590617639613,0.0005523408104569827,-0.00037608490428058655
portland,0.4808286421082444,0.4880472153790436,1.9356350790981545e-05,0.00027947115425194444,-0.0002601148034609629
